ORD,JAN,377.0
ORD,GRB,279.0
ORD,TTN,137.0
ORD,BGR,232.0
ORD,MLI,299.0
ORD,AVP,369.0
ORD,PIA,477.0
ORD,SBN,327.0
ORD,ROA,339.0
ORD,FWA,269.0
ORD,RAP,357.0
ORD,ASE,281.0
ORD,BMI,241.0
ORD,CRW,349.0
ORD,LAN,279.0
ORD,ATW,429.0
ORD,LNK,319.0
ORD,BIS,359.0
ORD,DLH,269.0
ORD,ERI,329.0
ORD,CWA,219.0
ORD,EVV,197.0
ORD,TOL,241.0
ORD,MBS,269.0
ORD,AZO,249.0
ORD,SCE,369.0
ORD,MTJ,239.0
ORD,EGE,285.0
ORD,COU,217.0
ORD,LSE,221.0
ORD,RST,179.0
ORD,MQT,221.0
ORD,CMX,238.0
ORD,CMI,241.0
ORD,MKG,158.0
ORD,SPI,370.0
ORD,HDN,228.0
ORD,SUN,517.0
ORD,SUX,281.0
ORD,SHD,230.0
ORD,LWB,242.0
ORD,DEC,98.0
ORD,MBL,95.0
ORD,CGI,176.0
ORD,JST,284.0
ORD,PAH,218.0
ORD,CKB,224.0
ORD,EAU,204.0
ORD,MCW,108.0
ORD,EAR,247.0
ORD,UIN,145.0
ORD,SLN,168.0
ORD,BRL,69.0
ORD,IWD,86.0
ORD,CPS,5964.0
ORD,SUS,6005.0
DFW,LAX,71.0
DFW,BOS,103.0
DFW,LAS,33.0
DFW,JFK,75.0
DFW,DEN,55.0
DFW,MIA,67.0
DFW,ORD,31.0
DFW,ATL,47.0
DFW,MCO,49.0
DFW,EWR,97.0
DFW,PHL,103.0
DFW,MSP,135.0
DFW,FLL,47.0
DFW,SAN,257.0
DFW,PDX,217.0
DFW,PHX,47.0
DFW,HNL,689.0
DFW,IAD,252.0
DFW,IAH,167.0
DFW,DTW,61.0
DFW,TPA,71.0
DFW,CLT,265.0
DFW,SLC,237.0
DFW,DCA,287.0
DFW,AUS,167.0
DFW,BWI,73.0
DFW,RDU,313.0
DFW,MSY,160.0
DFW,LGA,71.0
DFW,SJC,307.0
DFW,SMF,307.0
DFW,CLE,179.0
DFW,SNA,287.0
DFW,BNA,227.0
DFW,STL,227.0
DFW,PIT,367.0
DFW,IND,267.0
DFW,MCI,167.0
DFW,OGG,689.0
DFW,BDL,309.0
DFW,JAX,197.0
DFW,RSW,267.0
DFW,CMH,267.0
DFW,MKE,267.0
DFW,CVG,129.0
DFW,SAT,167.0
DFW,ANC,325.0
DFW,PBI,301.0
DFW,BUF,379.0
DFW,CHS,227.0
DFW,RIC,321.0
DFW,ONT,109.0
DFW,RNO,307.0
DFW,GEG,321.0
DFW,ORF,321.0
DFW,BOI,249.0
DFW,MEM,167.0
DFW,OMA,227.0
DFW,FAT,321.0
DFW,BUR,287.0
DFW,ABQ,227.0
DFW,GRR,321.0
DFW,OKC,321.0
DFW,BZN,297.0
DFW,SDF,227.0
DFW,SAV,321.0
DFW,DSM,281.0
DFW,MYR,102.0
DFW,DAY,281.0
DFW,TUS,281.0
DFW,MSN,281.0
DFW,PNS,227.0
DFW,KOA,689.0
DFW,MSO,183.0
DFW,BIL,321.0
DFW,TYS,281.0
DFW,GSP,281.0
DFW,BHM,227.0
DFW,GSO,301.0
DFW,TUL,167.0
DFW,FCA,419.0
DFW,LIT,277.0
DFW,EYW,321.0
DFW,COS,197.0
DFW,ELP,227.0
DFW,CAE,321.0
DFW,JAC,372.0
DFW,PSP,321.0
DFW,ICT,221.0
DFW,SRQ,321.0
DFW,LEX,281.0
DFW,MDT,321.0
DFW,CID,281.0
DFW,XNA,221.0
DFW,AVL,281.0
DFW,ILM,321.0
DFW,FSD,281.0
DFW,FAR,281.0
DFW,TVC,369.0
DFW,SGF,253.0
DFW,ECP,227.0
DFW,VPS,261.0
DFW,CHA,281.0
DFW,HSV,281.0
DFW,DAB,267.0
DFW,TLH,281.0
DFW,SBA,321.0
DFW,BTR,221.0
DFW,JAN,221.0
DFW,GNV,281.0
DFW,FWA,281.0
DFW,MOB,281.0
DFW,MLI,281.0
DFW,RAP,281.0
DFW,AGS,281.0
DFW,SBN,281.0
DFW,PIA,381.0
DFW,GPT,281.0
DFW,DRO,396.0
DFW,ASE,409.0
DFW,CRP,277.0
DFW,SHV,261.0
DFW,MRY,321.0
DFW,MFE,281.0
DFW,GJT,259.0
DFW,BIS,281.0
DFW,TRI,281.0
DFW,MGM,301.0
DFW,BMI,281.0
DFW,EVV,481.0
DFW,EGE,509.0
DFW,LFT,281.0
DFW,SBP,321.0
DFW,SAF,276.0
DFW,LBB,167.0
DFW,MAF,222.0
DFW,GRK,241.0
DFW,CMI,281.0
DFW,BRO,221.0
DFW,FLG,261.0
DFW,MTJ,241.0
DFW,CLL,241.0
DFW,MHK,281.0
DFW,AMA,277.0
DFW,BFL,301.0
DFW,AEX,241.0
DFW,STS,361.0
DFW,COU,221.0
DFW,MLU,241.0
DFW,FSM,481.0
DFW,HRL,149.0
DFW,HDN,147.0
DFW,YUM,321.0
DFW,LRD,221.0
DFW,SJT,221.0
DFW,BPT,261.0
DFW,HOT,78.0
DFW,GRI,281.0
DFW,ELD,64.0
DFW,HRO,44.0
DFW,ACT,241.0
DFW,SWO,259.0
DFW,CNM,218.0
DFW,TXK,241.0
DFW,GCK,221.0
DFW,DRT,221.0
DFW,TYR,241.0
DFW,GUC,357.0
DFW,SUX,281.0
DFW,LAW,291.0
DFW,ROW,221.0
DFW,SPS,241.0
DFW,ABI,241.0
DFW,GGG,321.0
DFW,JLN,221.0
DFW,GLH,168.0
DFW,LCH,221.0
DFW,LBL,5657.0
DEN,LAX,47.0
DEN,SFO,72.0
DEN,BOS,217.0
DEN,LAS,31.0
DEN,JFK,177.0
DEN,MIA,63.0
DEN,ORD,30.0
DEN,ATL,77.0
DEN,MCO,57.0
DEN,EWR,76.0
DEN,PHL,56.0
DEN,MSP,44.0
DEN,FLL,59.0
DEN,SAN,77.0
DEN,PDX,97.0
DEN,PHX,47.0
DEN,HNL,359.0
DEN,IAH,47.0
DEN,IAD,147.0
DEN,TPA,126.0
DEN,DTW,31.0
DEN,CLT,65.0
DEN,SLC,72.0
DEN,AUS,56.0
DEN,DCA,103.0
DEN,BWI,57.0
DEN,RDU,114.0
DEN,MSY,77.0
DEN,SJC,267.0
DEN,LGA,177.0
DEN,SMF,83.0
DEN,CLE,107.0
DEN,SNA,97.0
DEN,BNA,55.0
DEN,STL,76.0
DEN,PIT,212.0
DEN,MCI,66.0
DEN,IND,92.0
DEN,OGG,547.0
DEN,BDL,237.0
DEN,MKE,46.0
DEN,CMH,77.0
DEN,JAX,621.0
DEN,CVG,41.0
DEN,RSW,73.0
DEN,SAT,77.0
DEN,ANC,609.0
DEN,PBI,2149.0
DEN,BUF,183.0
DEN,CHS,197.0
DEN,RIC,349.0
DEN,ONT,57.0
DEN,RNO,216.0
DEN,MEM,77.0
DEN,BOI,227.0
DEN,OMA,35.0
DEN,ORF,187.0
DEN,GEG,192.0
DEN,BUR,267.0
DEN,FAT,287.0
DEN,ABQ,157.0
DEN,GRR,117.0
DEN,SYR,237.0
DEN,OKC,113.0
DEN,DSM,82.0
DEN,SDF,97.0
DEN,SAV,419.0
DEN,BZN,97.0
DEN,LIH,359.0
DEN,DAY,361.0
DEN,TUS,95.0
DEN,ALB,35.0
DEN,MYR,337.0
DEN,EUG,349.0
DEN,KOA,359.0
DEN,MSN,126.0
DEN,PNS,130.0
DEN,BTV,35.0
DEN,MFR,389.0
DEN,BHM,287.0
DEN,BIL,117.0
DEN,MSO,137.0
DEN,TUL,85.0
DEN,TYS,131.0
DEN,FCA,379.0
DEN,RDM,339.0
DEN,LIT,115.0
DEN,PSC,359.0
DEN,PSP,137.0
DEN,JAC,137.0
DEN,ELP,87.0
DEN,COS,187.0
DEN,ICT,237.0
DEN,HLN,359.0
DEN,CID,137.0
DEN,XNA,97.0
DEN,FSD,97.0
DEN,FAR,337.0
DEN,SBA,329.0
DEN,SGF,449.0
DEN,HSV,379.0
DEN,MLI,479.0
DEN,GRB,152.0
DEN,ASE,269.0
DEN,GJT,389.0
DEN,MRY,359.0
DEN,RAP,339.0
DEN,SHV,329.0
DEN,IDA,359.0
DEN,SBP,329.0
DEN,DRO,369.0
DEN,LBB,209.0
DEN,LNK,382.0
DEN,ATW,419.0
DEN,BMI,267.0
DEN,BIS,47.0
DEN,BFL,339.0
DEN,MTJ,181.0
DEN,FLG,359.0
DEN,RST,299.0
DEN,AMA,209.0
DEN,SAF,294.0
DEN,COU,677.0
DEN,STS,269.0
DEN,EGE,319.0
DEN,MAF,419.0
DEN,MOT,429.0
DEN,GTF,389.0
DEN,GUC,269.0
DEN,ACV,359.0
DEN,MMH,332.0
DEN,SUX,117.0
DEN,CPR,289.0
DEN,SUN,409.0
DEN,BKG,112.0
DEN,COD,314.0
DEN,SGU,292.0
DEN,HDN,181.0
DEN,HRL,130.0
DEN,DIK,359.0
DEN,CNY,186.0
DEN,TEX,327.0
DEN,CEZ,147.0
DEN,ALS,101.0
DEN,HYS,172.0
DEN,PIR,220.0
DEN,LBF,166.0
DEN,AIA,102.0
DEN,RKS,205.0
DEN,CYS,163.0
DEN,GCC,215.0
DEN,VEL,166.0
DEN,PRC,368.0
DEN,LAR,148.0
DEN,CVN,203.0
DEN,DDC,198.0
DEN,ATY,172.0
DEN,SLN,168.0
DEN,BFF,160.0
DEN,LBL,247.0
DEN,PUB,126.0
DEN,PAE,97.0
DEN,JMS,210.0
DEN,XWA,359.0
DEN,GRI,4856.0
JFK,LAX,177.0
JFK,SFO,158.0
JFK,BOS,203.0
JFK,LAS,229.0
JFK,DEN,177.0
JFK,MIA,70.0
JFK,ATL,127.0
JFK,ORD,147.0
JFK,MCO,41.0
JFK,FLL,51.0
JFK,MSP,197.0
JFK,PHL,237.0
JFK,SAN,197.0
JFK,PDX,219.0
JFK,PHX,219.0
JFK,TPA,41.0
JFK,IAD,187.0
JFK,IAH,177.0
JFK,DTW,157.0
JFK,CLT,195.0
JFK,HNL,573.0
JFK,AUS,147.0
JFK,DCA,187.0
JFK,BWI,157.0
JFK,SLC,297.0
JFK,RDU,155.0
JFK,MSY,197.0
JFK,SMF,217.0
JFK,SJC,385.0
JFK,CLE,237.0
JFK,BNA,197.0
JFK,RSW,41.0
JFK,PIT,197.0
JFK,IND,199.0
JFK,JAX,209.0
JFK,CMH,197.0
JFK,CVG,197.0
JFK,PBI,157.0
JFK,CHS,155.0
JFK,BUF,197.0
JFK,RIC,197.0
JFK,SAT,297.0
JFK,ORF,197.0
JFK,PWM,197.0
JFK,SYR,197.0
JFK,SAV,157.0
JFK,ROC,197.0
JFK,RNO,304.0
JFK,ABQ,289.0
JFK,ONT,407.0
JFK,BTV,237.0
JFK,BZN,284.0
JFK,SRQ,217.0
JFK,ACK,147.0
JFK,BUR,427.0
JFK,PSP,327.0
JFK,EGE,235.0
JFK,HYA,236.0
JFK,HDN,247.0
JFK,MVY,438.0
JFK,MTJ,477.0
JFK,PNE,2012.0
JFK,MTN,3057.0
JFK,ABE,3496.0
JFK,BDL,4051.0
JFK,HVN,3583.0
JFK,BBX,3727.0
JFK,ERI,3932.0
JFK,MDT,4336.0
JFK,PVD,4781.0
JFK,ALB,4628.0
JFK,ITH,4731.0
JFK,RUT,5305.0
JFK,MHT,5517.0
JFK,CHO,5945.0
JFK,CKB,6271.0
JFK,LYH,6527.0
JFK,ROA,6936.0
JFK,IAG,6954.0
JFK,AUG,7377.0
JFK,RKD,7742.0
SFO,LAX,74.0
SFO,BOS,251.0
SFO,LAS,35.0
SFO,JFK,153.0
SFO,DEN,76.0
SFO,MIA,257.0
SFO,ORD,157.0
SFO,ATL,259.0
SFO,MCO,189.0
SFO,EWR,175.0
SFO,PHL,417.0
SFO,MSP,148.0
SFO,FLL,251.0
SFO,SAN,117.0
SFO,PDX,117.0
SFO,PHX,85.0
SFO,HNL,269.0
SFO,IAH,327.0
SFO,IAD,440.0
SFO,TPA,397.0
SFO,DTW,299.0
SFO,CLT,339.0
SFO,SLC,177.0
SFO,AUS,177.0
SFO,DCA,457.0
SFO,BWI,369.0
SFO,RDU,369.0
SFO,MSY,327.0
SFO,SMF,219.0
SFO,SNA,137.0
SFO,CLE,369.0
SFO,BNA,327.0
SFO,PIT,369.0
SFO,MCI,307.0
SFO,IND,369.0
SFO,OGG,291.0
SFO,BDL,277.0
SFO,CMH,309.0
SFO,CVG,239.0
SFO,SAT,777.0
SFO,ANC,491.0
SFO,ONT,177.0
SFO,RNO,167.0
SFO,GEG,177.0
SFO,BOI,97.0
SFO,OMA,349.0
SFO,FAT,269.0
SFO,BUR,177.0
SFO,ABQ,267.0
SFO,BZN,339.0
SFO,OKC,349.0
SFO,LIH,297.0
SFO,TUS,243.0
SFO,KOA,297.0
SFO,EUG,359.0
SFO,MSN,917.0
SFO,MSO,217.0
SFO,MFR,289.0
SFO,LGB,3449.0
SFO,RDM,217.0
SFO,PSC,289.0
SFO,DAL,177.0
SFO,PSP,187.0
SFO,JAC,449.0
SFO,XNA,409.0
SFO,SBA,269.0
SFO,ASE,359.0
SFO,MRY,319.0
SFO,SBP,289.0
SFO,EGE,253.0
SFO,SUN,529.0
SFO,ACV,364.0
SFO,BFL,289.0
SFO,MTJ,339.0
SFO,PAE,177.0
SFO,HDN,377.0
SFO,OTH,344.0
SFO,STS,2324.0
SFO,MMH,272.0
SFO,RDD,357.0
SFO,VNY,2038.0
SEA,LAX,116.0
SEA,SFO,136.0
SEA,BOS,213.0
SEA,LAS,57.0
SEA,JFK,229.0
SEA,DEN,75.0
SEA,MIA,227.0
SEA,ORD,124.0
SEA,ATL,277.0
SEA,MCO,255.0
SEA,EWR,215.0
SEA,PHL,223.0
SEA,MSP,176.0
SEA,FLL,219.0
SEA,SAN,134.0
SEA,PDX,117.0
SEA,PHX,74.0
SEA,HNL,434.0
SEA,IAH,257.0
SEA,IAD,237.0
SEA,TPA,277.0
SEA,DTW,257.0
SEA,CLT,399.0
SEA,SLC,209.0
SEA,AUS,197.0
SEA,DCA,287.0
SEA,BWI,268.0
SEA,RDU,197.0
SEA,MSY,246.0
SEA,SJC,117.0
SEA,OAK,177.0
SEA,SMF,157.0
SEA,SNA,147.0
SEA,CLE,237.0
SEA,BNA,191.0
SEA,STL,227.0
SEA,PIT,315.0
SEA,MCI,282.0
SEA,IND,261.0
SEA,OGG,448.0
SEA,CMH,305.0
SEA,RSW,265.0
SEA,MKE,303.0
SEA,CVG,747.0
SEA,SAT,197.0
SEA,ANC,250.0
SEA,CHS,257.0
SEA,ONT,137.0
SEA,RNO,159.0
SEA,BOI,137.0
SEA,OMA,211.0
SEA,GEG,117.0
SEA,FAT,228.0
SEA,BUR,197.0
SEA,ABQ,267.0
SEA,OKC,211.0
SEA,BZN,227.0
SEA,LIH,437.0
SEA,TUS,197.0
SEA,KOA,393.0
SEA,EUG,117.0
SEA,MFR,137.0
SEA,BIL,188.0
SEA,MSO,198.0
SEA,FCA,278.0
SEA,RDM,117.0
SEA,FAI,275.0
SEA,ELP,157.0
SEA,BLI,198.0
SEA,PSC,117.0
SEA,ICT,204.0
SEA,JAC,297.0
SEA,PSP,137.0
SEA,DAL,217.0
SEA,JNU,367.0
SEA,HLN,305.0
SEA,PUW,183.0
SEA,EAT,188.0
SEA,KTN,237.0
SEA,ALW,135.0
SEA,YKM,183.0
SEA,SBA,197.0
SEA,MRY,568.0
SEA,SBP,448.0
SEA,GTF,197.0
SEA,STS,157.0
SEA,SUN,268.0
SEA,SIT,475.0
SEA,HDN,287.0
SEA,OTH,4604.0
SEA,SFF,4785.0
LAS,LAX,27.0
LAS,SFO,34.0
LAS,BOS,109.0
LAS,JFK,229.0
LAS,DEN,33.0
LAS,MIA,176.0
LAS,ORD,65.0
LAS,ATL,88.0
LAS,MCO,116.0
LAS,EWR,55.0
LAS,PHL,80.0
LAS,MSP,47.0
LAS,FLL,100.0
LAS,SAN,48.0
LAS,PDX,51.0
LAS,PHX,47.0
LAS,HNL,353.0
LAS,IAH,61.0
LAS,IAD,327.0
LAS,DTW,87.0
LAS,TPA,115.0
LAS,CLT,305.0
LAS,SLC,67.0
LAS,DCA,327.0
LAS,AUS,47.0
LAS,BWI,140.0
LAS,RDU,217.0
LAS,MSY,124.0
LAS,SJC,55.0
LAS,OAK,49.0
LAS,SMF,51.0
LAS,SNA,55.0
LAS,CLE,55.0
LAS,BNA,112.0
LAS,STL,87.0
LAS,PIT,164.0
LAS,MCI,126.0
LAS,IND,110.0
LAS,OGG,357.0
LAS,BDL,257.0
LAS,CMH,153.0
LAS,MKE,47.0
LAS,CVG,82.0
LAS,SAT,136.0
LAS,RIC,327.0
LAS,RNO,45.0
LAS,ONT,3892.0
LAS,MEM,106.0
LAS,BOI,151.0
LAS,OMA,177.0
LAS,FAT,100.0
LAS,BUR,47.0
LAS,ABQ,61.0
LAS,GRR,149.0
LAS,OKC,100.0
LAS,DSM,134.0
LAS,BZN,136.0
LAS,TUS,408.0
LAS,EUG,122.0
LAS,LGB,3998.0
LAS,MSO,85.0
LAS,TUL,105.0
LAS,BIL,91.0
LAS,ELP,110.0
LAS,COS,106.0
LAS,BLI,138.0
LAS,ICT,152.0
LAS,XNA,122.0
LAS,CID,125.0
LAS,FSD,165.0
LAS,SGF,141.0
LAS,FAR,267.0
LAS,MLI,213.0
LAS,RAP,131.0
LAS,SBA,4747.0
LAS,GJT,100.0
LAS,MRY,105.0
LAS,SHV,171.0
LAS,MFE,589.0
LAS,ISP,217.0
LAS,SBN,189.0
LAS,PIA,153.0
LAS,AZA,96.0
LAS,IDA,113.0
LAS,SCK,115.0
LAS,MOT,118.0
LAS,SBP,5317.0
LAS,SMX,107.0
LAS,GRI,144.0
LAS,FLG,3686.0
LAS,PAE,197.0
LAS,VNY,2576.0
LAS,MMH,4625.0
LAS,RHV,3989.0
LAS,APA,19666.0
MCO,LAX,66.0
MCO,SFO,189.0
MCO,BOS,30.0
MCO,LAS,106.0
MCO,JFK,41.0
MCO,DEN,57.0
MCO,MIA,97.0
MCO,ORD,38.0
MCO,ATL,31.0
MCO,EWR,31.0
MCO,PHL,31.0
MCO,MSP,57.0
MCO,FLL,71.0
MCO,SAN,374.0
MCO,PDX,260.0
MCO,PHX,327.0
MCO,IAD,86.0
MCO,IAH,45.0
MCO,DTW,39.0
MCO,TPA,2596.0
MCO,CLT,38.0
MCO,SLC,307.0
MCO,DCA,97.0
MCO,AUS,67.0
MCO,BWI,31.0
MCO,RDU,37.0
MCO,MSY,49.0
MCO,LGA,26.0
MCO,CLE,24.0
MCO,BNA,45.0
MCO,PIT,74.0
MCO,STL,126.0
MCO,IND,43.0
MCO,MCI,71.0
MCO,BDL,31.0
MCO,MKE,157.0
MCO,CMH,71.0
MCO,CVG,56.0
MCO,RSW,1516.0
MCO,SAT,157.0
MCO,BUF,130.0
MCO,PBI,2686.0
MCO,CHS,84.0
MCO,RIC,71.0
MCO,ONT,217.0
MCO,PVD,81.0
MCO,MEM,77.0
MCO,ORF,69.0
MCO,OMA,117.0
MCO,PWM,267.0
MCO,SYR,57.0
MCO,GRR,107.0
MCO,SDF,157.0
MCO,DSM,111.0
MCO,OKC,177.0
